Date,BTC,ETH,DOGE
6/18/2019,9012.48785,263.1083722,0.003049708
6/19/2019,9259.123638,268.6365511,0.003134739
6/20/2019,9559.900689,271.8312145,0.003143498
6/21/2019,9906.407965,291.9443651,0.003186863
6/22/2019,10461.41217,302.005795,0.003234036
6/23/2019,10843.57097,308.2046756,0.003354481
6/24/2019,10996.45975,308.6652726,0.003302823
6/25/2019,11665.40968,316.2122784,0.003266447
6/26/2019,12444.92586,324.1308553,0.003214131
6/27/2019,11086.26883,296.1115559,0.003427958
6/28/2019,12316.95301,309.4092893,0.003442683
6/29/2019,12024.08097,314.0469441,0.00348057
6/30/2019,10932.31051,293.5303669,0.003275438
7/1/2019,10454.68382,289.4528415,0.00316868
7/2/2019,10800.13014,291.4472478,0.003143809
7/3/2019,11942.24022,301.4034854,0.003224103
7/4/2019,11645.52461,293.1470523,0.003272617
7/5/2019,10946.20905,288.0914836,0.003724457
7/6/2019,11219.046,287.2026911,0.003478837
7/7/2019,11422.11447,305.7988739,0.003648587
7/8/2019,12335.99939,313.7779112,0.00354029
7/9/2019,12575.90407,307.7689029,0.003442866
7/10/2019,12054.18379,289.1743327,0.003368452
7/11/2019,11324.1447,267.7342738,0.003203111
7/12/2019,11802.95996,274.6791842,0.003265816
7/13/2019,11279.60274,267.2689248,0.003245017
7/14/2019,10506.39583,236.8879114,0.002968153
7/15/2019,10934.48274,233.0681671,0.003083565
7/16/2019,9490.410516,200.2220044,0.002795817
7/17/2019,9733.132134,212.2264798,0.00290232
7/18/2019,10603.34887,224.2387597,0.003081518
7/19/2019,10466.26094,219.6537524,0.003005734
7/20/2019,10983.216,233.1300975,0.003171911
7/21/2019,10551.13163,225.0877738,0.002990118
7/22/2019,10285.63923,215.9390349,0.002936616
7/23/2019,10027.53261,215.5549595,0.002869427
7/24/2019,9771.504761,215.066558,0.002909395
7/25/2019,9897.429352,219.6820637,0.002878912
7/26/2019,9812.226351,217.9143663,0.002866094
7/27/2019,9440.140037,206.3915854,0.002760642
7/28/2019,9495.855261,207.3703542,0.002824506
7/29/2019,9506.704273,211.6551177,0.002799045
7/30/2019,9572.735372,210.0807134,0.00278414
7/31/2019,10005.29447,216.085927,0.002831155
8/1/2019,10385.20061,217.3123969,0.002846654
8/2/2019,10513.91147,217.5168016,0.002923978
8/3/2019,10831.25986,222.1538141,0.002881618
8/4/2019,10985.80754,222.5023179,0.002925401
8/5/2019,11811.78705,233.0314056,0.003063506
8/6/2019,11310.18722,224.5440763,0.002899359
8/7/2019,11956.04722,225.6844684,0.002976974
8/8/2019,11817.45548,219.2096428,0.002925795
8/9/2019,11827.57457,209.1745628,0.002900092
8/10/2019,11278.28125,205.9151552,0.002826752
8/11/2019,11485.36578,214.8954808,0.002953963
8/12/2019,11391.96865,211.3484238,0.002891734
8/13/2019,10869.37911,206.9961675,0.002818
8/14/2019,10211.49858,189.687623,0.002833119
8/15/2019,10386.53955,187.9278393,0.002612661
8/16/2019,10388.45059,185.9325033,0.002666183
8/17/2019,10212.10144,186.3736191,0.002644701
8/18/2019,10335.37284,194.7744371,0.00270014
8/19/2019,10774.81031,200.6583914,0.00272586
8/20/2019,10818.50701,198.1378702,0.002737441
8/21/2019,10064.91679,184.8960218,0.002684628
8/22/2019,10161.16475,193.7319852,0.002713119
8/23/2019,10364.28135,193.9669059,0.002663431
8/24/2019,10171.49746,190.798504,0.002581086
8/25/2019,10068.92242,186.1119315,0.002610487
8/26/2019,10312.21504,188.0709594,0.002604892
8/27/2019,10122.19653,185.7509883,0.002568059
8/28/2019,9743.162051,174.0590163,0.002473946
8/29/2019,9487.976434,168.961462,0.002411834
8/30/2019,9590.736337,168.6898906,0.002475945
8/31/2019,9624.983911,172.8455754,0.00248413
9/1/2019,9780.667897,172.0143992,0.002513243
9/2/2019,10381.85596,178.4059547,0.002596396
9/3/2019,10691.3113,180.3972338,0.002642804
9/4/2019,10555.0469,174.3697252,0.002530008
9/5/2019,10576.31789,174.9847095,0.002473066
9/6/2019,10334.02389,169.1709225,0.00245615
9/7/2019,10495.22736,178.6452352,0.002436709
9/8/2019,10402.79653,181.445454,0.002471955
9/9/2019,10332.94219,182.2717701,0.002472235
9/10/2019,10082.94683,179.4033829,0.002359384
9/11/2019,10152.75298,178.3436659,0.002371136
9/12/2019,10396.7672,181.2873036,0.002421911
9/13/2019,10299.47696,180.7958504,0.002423526
9/14/2019,10351.23202,187.4962298,0.002402611
9/15/2019,10302.19071,188.7210222,0.002447133
9/16/2019,10301.65965,197.7618966,0.002421485
9/17/2019,10231.42151,211.8446526,0.002630235
9/18/2019,10168.28771,211.7686705,0.002698582
9/19/2019,10223.50558,220.4508762,0.002687775
9/20/2019,10138.33521,214.5472068,0.002709497
9/21/2019,9984.520516,215.6904162,0.002527542
9/22/2019,10031.86671,210.6311029,0.002549384
9/23/2019,9719.718696,201.7345164,0.002468429
9/24/2019,8688.973526,168.9992628,0.002190487
9/25/2019,8438.708552,169.9438202,0.002200142
9/26/2019,8103.2109,166.6986944,0.002139793
9/27/2019,8195.210697,172.7389316,0.002169022
9/28/2019,8146.414032,172.997552,0.002166853
9/29/2019,8085.71329,171.0073197,0.002199677
9/30/2019,8241.34147,177.9168792,0.002380616
10/1/2019,8333.68919,176.9313026,0.002387934
10/2/2019,8273.464018,178.6122629,0.002311442
10/3/2019,8203.843833,175.1317829,0.002294282
10/4/2019,8163.902638,176.8658985,0.002340476
10/5/2019,8137.146689,176.060443,0.002337327
10/6/2019,7853.693305,169.4697137,0.002272298
10/7/2019,8236.208379,181.4028513,0.002358579
10/8/2019,8201.637818,180.7891908,0.002307762
10/9/2019,8572.380812,193.1512327,0.002340083
10/10/2019,8582.144518,192.1981992,0.002315667
10/11/2019,8320.171581,181.0085295,0.002288586
10/12/2019,8328.60426,180.79133,0.002324588
10/13/2019,8282.177326,181.5366658,0.002460432
10/14/2019,8337.818999,186.1238271,0.002526997
10/15/2019,8162.44,180.58,0.002530663
10/16/2019,8003.820395,174.7540832,0.002609158
10/17/2019,8058.058081,176.3901046,0.002752838
10/18/2019,7970.239476,173.7500889,0.002658273
10/19/2019,7943.347107,171.1585128,0.002702293
10/20/2019,8200.318763,174.6693847,0.002711812
10/21/2019,8200.246099,173.7658274,0.00269692
10/22/2019,8073.409544,171.3018586,0.002569001
10/23/2019,7420.415836,159.5431046,0.002484039
10/24/2019,7460.617416,161.0687513,0.002498987
10/25/2019,8591.223897,179.9804506,0.002647554
10/26/2019,9171.306532,177.4139323,0.002571046
10/27/2019,9578.367556,184.9332869,0.002650433
10/28/2019,9458.22336,183.9328016,0.002661273
10/29/2019,9455.724693,192.3885044,0.002627285
10/30/2019,9225.995479,183.3652158,0.002628928
10/31/2019,9131.41063,181.5668036,0.002579059
11/1/2019,9197.632345,182.8739795,0.002633168
11/2/2019,9290.896602,182.853304,0.002594492
11/3/2019,9202.415451,182.2438145,0.002570254
11/4/2019,9369.628081,185.3686817,0.002564281
11/5/2019,9326.599624,188.8571937,0.002574997
11/6/2019,9335.752402,191.0586073,0.002548095
11/7/2019,9226.485821,187.0749396,0.002677858
11/8/2019,8794.358645,184.4694667,0.002651377
11/9/2019,8798.042055,185.1915992,0.002696442
11/10/2019,9081.186878,189.7227333,0.002786577
11/11/2019,8711.534339,185.359517,0.002709923
11/12/2019,8760.892718,186.3251476,0.002695945
11/13/2019,8749.520591,187.251114,0.002700115
11/14/2019,8656.970922,184.8074617,0.002598276
11/15/2019,8500.643558,180.724972,0.002698387
11/16/2019,8469.260899,182.1067434,0.002705552
11/17/2019,8537.339652,184.192142,0.002594293
11/18/2019,8205.806366,178.4221817,0.002538751
11/19/2019,8118.488536,175.5936935,0.002498707
11/20/2019,8074.843174,174.7796504,0.002543138
11/21/2019,7612.740574,160.5179612,0.002418621
11/22/2019,7262.110535,149.5245322,0.002370274
11/23/2019,7303.405759,152.136245,0.002354919
11/24/2019,7041.732936,144.315288,0.002272718
11/25/2019,7211.861809,146.9818122,0.002255238
11/26/2019,7141.069449,148.0068818,0.002229334
11/27/2019,7523.480673,152.957277,0.002334097
11/28/2019,7390.207469,150.4119794,0.002257521
11/29/2019,7729.265939,153.6738095,0.002347768
11/30/2019,7542.235609,151.655424,0.002326976
12/1/2019,7381.963008,151.5529038,0.00225759
12/2/2019,7333.43293,149.4546547,0.002217483
12/3/2019,7315.367765,147.8113219,0.002153586
12/4/2019,7213.733762,145.6033386,0.002183848
12/5/2019,7398.78705,147.8270036,0.002152954
12/6/2019,7511.880583,148.6504041,0.002180507
12/7/2019,7532.123513,147.8712516,0.002187296
12/8/2019,7550.2392,151.4106799,0.00219138
12/9/2019,7333.096043,147.1595339,0.00218377
12/10/2019,7239.762575,145.797319,0.002157881
12/11/2019,7198.066677,143.0108044,0.002117234
12/12/2019,7190.272369,144.5101037,0.002125031
12/13/2019,7238.874323,144.4855855,0.002141724
12/14/2019,7087.024985,142.0555393,0.002122969
12/15/2019,7112.731476,142.6819305,0.002135429
12/16/2019,6883.496394,132.3435787,0.002076962
12/17/2019,6584.028843,120.8798162,0.00197127
12/18/2019,7424.0154,133.8778331,0.002079148
12/19/2019,7147.568324,127.2736814,0.002026299
12/20/2019,7139.933371,127.3752755,0.002053168
12/21/2019,7286.335081,129.8708364,0.002058581
12/22/2019,7236.986205,128.9106173,0.001998881
12/23/2019,7166.172379,125.0138244,0.002023717
12/24/2019,7235.62665,128.0056504,0.002026126
12/25/2019,7212.809395,125.3335416,0.002028636
12/26/2019,7183.706536,125.2582993,0.002021302
12/27/2019,7227.293712,126.1492139,0.001993184
12/28/2019,7311.560644,128.0111453,0.001998618
12/29/2019,7385.464848,134.768035,0.002034085
12/30/2019,7251.276794,132.0730737,0.002024657
12/31/2019,7179.957819,128.7226035,0.002028956
1/1/2020,7174.744012,129.8873633,0.002051001
1/2/2020,6955.48758,127.0556009,0.001982176
1/3/2020,7291.219505,132.9708332,0.002035353
1/4/2020,7337.63667,133.8206207,0.002059966
1/5/2020,7347.433264,134.8342522,0.002086557
1/6/2020,7713.860754,143.1316009,0.00211363
1/7/2020,8039.603701,142.133414,0.002129926
1/8/2020,8067.606369,140.3393937,0.002135763
1/9/2020,7808.701364,137.494999,0.002114771
1/10/2020,8087.452885,142.8347834,0.002188044
1/11/2020,8078.993532,143.0715916,0.002176286
1/12/2020,8149.313717,145.2809937,0.002208545
1/13/2020,8116.961008,143.936917,0.002144194
1/14/2020,8735.142439,163.8546315,0.002295103
1/15/2020,8843.675732,166.5383399,0.00238331
1/16/2020,8711.637578,163.9372081,0.002337326
1/17/2020,8925.299028,171.5889768,0.002492531
1/18/2020,8939.8643,176.700434,0.002510179
1/19/2020,8638.18144,166.0633101,0.002382867
1/20/2020,8652.683763,167.5725368,0.002402522
1/21/2020,8708.786013,169.0544916,0.002353708
1/22/2020,8635.074357,167.1518345,0.002335821
1/23/2020,8384.088777,162.6714167,0.002244758
1/24/2020,8451.232296,162.8065224,0.002272798
1/25/2020,8347.567505,160.9178681,0.00224551
1/26/2020,8562.30747,166.7218659,0.002274633
1/27/2020,8881.962391,169.8001126,0.002348566
1/28/2020,9131.114988,173.5481484,0.002401151
1/29/2020,9320.978406,175.4603221,0.002397343
1/30/2020,9545.077957,186.2620414,0.002434547
1/31/2020,9388.880752,181.7284342,0.00239898
2/1/2020,9363.193383,182.7739889,0.002416483
2/2/2020,9385.260386,189.3125531,0.002509881
2/3/2020,9269.707035,189.2575929,0.002415639
2/4/2020,9177.894637,188.6750822,0.002493255
2/5/2020,9625.456637,204.5305348,0.002533263
2/6/2020,9681.377411,211.2924866,0.002631071
2/7/2020,9795.344066,221.8331394,0.002796468
2/8/2020,9927.778256,224.0294272,0.003165431
2/9/2020,10132.7065,228.044309,0.003226009
2/10/2020,9838.900016,223.3196378,0.00295337
2/11/2020,10236.63515,237.8783455,0.003056873
2/12/2020,10364.92629,268.3962677,0.003089923
2/13/2020,10218.09974,266.2518149,0.003027548
2/14/2020,10367.528,284.0004909,0.00312077
2/15/2020,9926.353691,267.3531863,0.002964358
2/16/2020,9876.234963,255.3551842,0.002678377
2/17/2020,9636.624095,261.1372307,0.00264324
2/18/2020,10189.99598,281.3812072,0.002798958
2/19/2020,9701.037191,265.1448245,0.002675721
2/20/2020,9631.484946,259.7141345,0.002636639
2/21/2020,9670.858654,263.949385,0.002683462
2/22/2020,9689.086743,262.5732338,0.002613613
2/23/2020,9919.551448,272.8428067,0.002669254
2/24/2020,9640.469505,263.8974852,0.002590971
2/25/2020,9392.869629,251.9396762,0.002453725
2/26/2020,8787.978363,225.6910701,0.002346635
2/27/2020,8784.995352,228.5854083,0.002338914
2/28/2020,8778.470511,229.7854128,0.002337759
2/29/2020,8639.591417,223.499288,0.002247177
3/1/2020,8548.948322,218.777736,0.002288642
3/2/2020,8923.044398,230.812952,0.002372666
3/3/2020,8791.112058,224.6566351,0.002523511
3/4/2020,8756.961062,223.5277347,0.002412032
3/5/2020,9078.578777,229.4143467,0.002514142
3/6/2020,9126.636822,240.4900817,0.002477819
3/7/2020,8925.213488,240.5548524,0.002412075
3/8/2020,8166.313894,204.4108196,0.002200328
3/9/2020,7875.750875,198.9773509,0.002202871
3/10/2020,7959.228274,203.1258772,0.002219393
3/11/2020,7955.306284,194.427784,0.002195068
3/12/2020,5800.208905,127.2928962,0.001697035
3/13/2020,5672.681201,134.8210288,0.001805664
3/14/2020,5304.149952,124.9746147,0.001689293
3/15/2020,5355.187374,123.7851093,0.001637907
3/16/2020,4944.702336,107.8983448,0.001582295
3/17/2020,5465.582594,118.3424036,0.001674535
3/18/2020,5363.822853,116.6065978,0.001604027
3/19/2020,6301.063404,140.8145457,0.001803612
3/20/2020,6185.279839,131.753158,0.001773594
3/21/2020,6187.05375,133.0816861,0.001784345
3/22/2020,5884.340133,123.2739472,0.001733213
3/23/2020,6455.454688,133.5701414,0.001832749
3/24/2020,6784.318011,140.1136999,0.001879918
3/25/2020,6706.985089,136.2496619,0.001835899
3/26/2020,6721.495392,136.6194963,0.001866625
3/27/2020,6682.780049,137.3184524,0.001848693
3/28/2020,6229.488343,131.2719317,0.001795553
3/29/2020,5922.489835,125.7283385,0.001722574
3/30/2020,6483.739446,133.7604753,0.001851868
3/31/2020,6446.421347,133.8929306,0.001829597
4/1/2020,6537.336462,133.6525611,0.001836286
4/2/2020,6850.558712,142.5059265,0.001901784
4/3/2020,6776.370094,141.9206657,0.001846503
4/4/2020,6855.933264,144.1399041,0.001883079
4/5/2020,6805.362287,143.4993181,0.001876919
4/6/2020,7278.24397,165.9462414,0.001976876
4/7/2020,7175.667477,166.4521496,0.001993841
4/8/2020,7367.293398,172.8180919,0.002030146
4/9/2020,7321.816614,170.898714,0.002027493
4/10/2020,6866.398189,158.3075978,0.001946427
4/11/2020,6873.848495,158.010143,0.00195189
4/12/2020,7043.438864,162.023023,0.001979472
4/13/2020,6889.863772,158.3185448,0.001944839
4/14/2020,6887.554908,159.7720237,0.001988654
4/15/2020,6718.79995,155.7292613,0.001911598
4/16/2020,7166.582817,174.0709972,0.002005384
4/17/2020,7065.082389,170.4157421,0.002002454
4/18/2020,7277.140586,188.1478721,0.002052896
4/19/2020,7185.870303,182.8541797,0.002054474
4/20/2020,6856.146435,171.3567484,0.001986862
4/21/2020,6904.475773,173.0543256,0.00198139
4/22/2020,7118.388748,182.209944,0.002007836
4/23/2020,7562.032832,189.041151,0.002057553
4/24/2020,7497.861764,186.7921766,0.002059374
4/25/2020,7542.303401,193.6154222,0.002124763
4/26/2020,7624.853786,195.0902575,0.002432139
4/27/2020,7776.507543,197.025236,0.002350921
4/28/2020,7761.758784,197.3102249,0.002327148
4/29/2020,8773.106488,215.2002836,0.002525497
4/30/2020,8767.672623,210.6202342,0.002456348
5/1/2020,8853.774484,212.3596702,0.002501482
5/2/2020,8963.057558,214.7327164,0.002543781
5/3/2020,8904.713817,210.1867624,0.002513863
5/4/2020,8887.505893,207.6209439,0.002435906
5/5/2020,8978.283587,205.0922163,0.002493188
5/6/2020,9371.684273,206.1612678,0.002561594
5/7/2020,9900.678867,212.9707684,0.002603887
5/8/2020,9917.248414,213.6120028,0.00260988
5/9/2020,9617.518195,211.3727352,0.002637913
5/10/2020,8786.655182,188.6446608,0.00246424
5/11/2020,8608.125245,186.0147755,0.002410698
5/12/2020,8815.231245,189.8181868,0.002426188
5/13/2020,9330.986485,199.4712477,0.00252353
5/14/2020,9757.296586,203.7694208,0.002601092
5/15/2020,9362.635557,196.1392799,0.00249348
5/16/2020,9418.918551,201.4660091,0.00249137
5/17/2020,9684.701959,207.4047794,0.002558836
5/18/2020,9723.68015,214.5257268,0.002569676
5/19/2020,9719.480854,213.6812562,0.002537944
5/20/2020,9540.886567,209.853671,0.002529521
5/21/2020,9141.150637,200.2877989,0.002541734
5/22/2020,9192.845136,208.0416961,0.002507337
5/23/2020,9220.075887,207.6257023,0.002517407
5/24/2020,9048.715119,206.4529748,0.00248926
5/25/2020,8905.781605,204.0382217,0.002513539
5/26/2020,8835.727224,201.2088663,0.002481123
5/27/2020,9112.979176,206.1006556,0.002477497
5/28/2020,9507.524665,216.5178744,0.002541926
5/29/2020,9425.281869,220.5019166,0.002531834
5/30/2020,9688.32439,243.6303481,0.002615082
5/31/2020,9427.670084,231.2504176,0.002543086
6/1/2020,10268.58198,250.0599161,0.002671023
6/2/2020,9516.135443,237.3090653,0.002565235
6/3/2020,9667.060754,244.5193628,0.002563182
6/4/2020,9811.367095,243.4132804,0.002580613
6/5/2020,9659.661298,240.7663786,0.002563596
6/6/2020,9677.050995,242.3213963,0.002598384
6/7/2020,9737.458559,243.8256551,0.002611195
6/8/2020,9791.9279,247.0407956,0.002593377
6/9/2020,9786.14202,244.5428507,0.002584387
6/10/2020,9874.967048,247.4454296,0.002618225
6/11/2020,9260.832641,230.5056339,0.002459402
6/12/2020,9464.228097,237.2197469,0.002510146
6/13/2020,9458.659754,238.2201401,0.002531613
6/14/2020,9351.953728,232.6132805,0.002473461
6/15/2020,9441.768996,231.2550027,0.002501095
6/16/2020,9510.660637,234.750921,0.002534802
6/17/2020,9457.627074,234.031026,0.002472175
6/18/2020,9398.642094,231.8059383,0.002509352
6/19/2020,9279.760765,228.8903068,0.002463136
6/20/2020,9353.078196,228.7451599,0.002463266
6/21/2020,9289.104491,227.6154757,0.002452002
6/22/2020,9680.947128,243.228194,0.002499566
6/23/2020,9609.680246,242.9270899,0.00243599
6/24/2020,9311.136318,235.1756536,0.002472464
6/25/2020,9252.633372,232.5691464,0.002406792
6/26/2020,9171.732086,229.9450698,0.002367261
6/27/2020,9022.153768,221.4079024,0.002313893
6/28/2020,9101.850057,224.1848295,0.002296494
6/29/2020,9188.061375,228.333342,0.002301087
6/30/2020,9148.444859,225.9467951,0.002330995
7/1/2020,9236.31677,230.7048875,0.002348407
7/2/2020,9097.797366,226.722979,0.002347208
7/3/2020,9094.324561,226.3593386,0.002319359
7/4/2020,9124.653534,228.807199,0.002336482
7/5/2020,9055.464483,227.0958438,0.002285955
7/6/2020,9278.805637,238.929701,0.002567125
7/7/2020,9244.415815,238.4339891,0.003046042
7/8/2020,9471.759973,248.2818793,0.004543403
7/9/2020,9236.143254,241.7872199,0.004448172
7/10/2020,9243.175259,240.1467527,0.00351006
7/11/2020,9229.859755,238.9943355,0.003740742
7/12/2020,9286.737042,240.2236659,0.003666248
7/13/2020,9238.993755,239.3273162,0.003134981
7/14/2020,9260.47098,240.8414253,0.00330531
7/15/2020,9211.026433,238.4254491,0.003099572
7/16/2020,9133.77783,233.0853182,0.002960778
7/17/2020,9160.410591,232.897595,0.003060686
7/18/2020,9176.68639,235.7401242,0.003555433
7/19/2020,9190.271534,237.7425541,0.00344214
7/20/2020,9172.588333,236.0678442,0.003209512
7/21/2020,9395.064446,245.2152675,0.003331448
7/22/2020,9530.790885,264.0682845,0.003292545
7/23/2020,9617.377861,275.8085217,0.003299514
7/24/2020,9568.974726,282.0835889,0.003232093
7/25/2020,9708.94914,305.6981196,0.003218174
7/26/2020,9938.951223,312.1649089,0.003217148
7/27/2020,11187.77973,329.6317211,0.003201861
7/28/2020,10939.67014,317.150009,0.003195902
7/29/2020,11284.45899,322.5821788,0.003218503
7/30/2020,11118.91841,336.2069898,0.003238331
7/31/2020,11373.31726,346.0277183,0.003212798
8/1/2020,11766.7483,385.3971442,0.003721454
8/2/2020,11139.09838,376.7304078,0.003361373
8/3/2020,11261.80633,389.0088526,0.00338464
8/4/2020,11228.02632,391.4719188,0.003522035
8/5/2020,11653.40759,398.7823156,0.003491171
8/6/2020,11796.81736,395.0946703,0.003545636
8/7/2020,11639.93541,382.7311752,0.003467752
8/8/2020,11744.91208,390.8088262,0.003472592
8/9/2020,11673.12324,388.3353163,0.003449176
8/10/2020,11832.22731,395.3996937,0.003466908
8/11/2020,11340.58234,375.7376316,0.003346189
8/12/2020,11549.54631,385.6144268,0.00345783
8/13/2020,11752.16866,426.5197718,0.003482652
8/14/2020,11783.28341,439.4651312,0.003538962
8/15/2020,11895.62695,432.5808731,0.003576891
8/16/2020,11896.94717,432.9948223,0.003518993
8/17/2020,12399.11188,439.1354267,0.003619466
8/18/2020,12071.73891,426.6580776,0.003532193
8/19/2020,11749.82951,406.7773731,0.003421504
8/20/2020,11833.89735,414.8923131,0.003445829
8/21/2020,11583.13894,392.9193709,0.003427111
8/22/2020,11674.62435,393.7887017,0.003450678
8/23/2020,11666.41012,392.2001782,0.003401403
8/24/2020,11744.0127,406.0046386,0.003400172
8/25/2020,11378.72603,383.7475334,0.003310843
8/26/2020,11458.8226,386.4422056,0.003299884
8/27/2020,11302.12096,381.5294807,0.003179548
8/28/2020,11482.22569,391.9147664,0.003247949
8/29/2020,11515.04443,402.903116,0.00328096
8/30/2020,11657.00393,423.0770923,0.003304379
8/31/2020,11678.37326,435.2801715,0.003203649
9/1/2020,11964.20867,480.5552222,0.003240023
9/2/2020,11427.7026,441.8792973,0.003116775
9/3/2020,10712.92065,399.5571541,0.002921579
9/4/2020,10563.89694,391.8715285,0.002918283
9/5/2020,10042.85485,329.0848012,0.002730362
9/6/2020,10207.605,349.4605532,0.002762362
9/7/2020,10381.77611,354.3037632,0.002838857
9/8/2020,10043.19644,334.0254168,0.002723147
9/9/2020,10268.46092,354.5133293,0.002802968
